part,q,maxResults,type,order,publishedAfter,publishedBefore,regionCode,relevanceLanguage
vYJYeZ8wguE,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCQbpbLqTcPqi-JvRsDyzaWA
"snippet,replies",vYJYeZ8wguE,100,,plainText
snippet,Ugw8mOlXq9G9gl3_N0B4AaABAg,100,,plainText
APJYDUXM4ik,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
APJYDUXM4ik,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCkeCD8hBjax1-2ui9QfLvJQ
"snippet,replies",APJYDUXM4ik,100,,plainText
snippet,Ugx3sQREKVS81w8S_iB4AaABAg,100,,plainText
BBJXnsPMlI4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
BBJXnsPMlI4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UC-4CgaxAPN63JSp4SSDyEjQ
"snippet,replies",BBJXnsPMlI4,100,,plainText
snippet,UgywtcbIX8K-Q2aMCOJ4AaABAg,100,,plainText
snippet,UgwCZ9yOkLRQzLxu2el4AaABAg,100,,plainText
snippet,UgxE66FdWj1S0O86pSx4AaABAg,100,,plainText
"id,snippet",boutique para pet 2026,50,video,relevance,2026-03-02T00:00:00Z,2026-04-01T00:00:00Z,BR,pt
JNRy_PmCuX8,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
InMq7Nf_SFA,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
h1rX5O2-cBw,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
h1rX5O2-cBw,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCHVlENviUGDc7H_ThXYtPFA
"snippet,replies",h1rX5O2-cBw,100,,plainText
snippet,UgwAEDzw41CdtxsaDUV4AaABAg,100,,plainText
snippet,UgwCuf5vqoi3ii-OBj54AaABAg,100,,plainText
snippet,Ugy4yXnJ1vJcAL_cMJ54AaABAg,100,,plainText
snippet,UgzVLzrhNmv3fnspO6R4AaABAg,100,,plainText
snippet,UgyEM7tp4nuHtWxfqI54AaABAg,100,,plainText
snippet,UgyXHq9o--c4jaY2-pt4AaABAg,100,,plainText
snippet,Ugy5PIHd2yGbCEjgv4B4AaABAg,100,,plainText
snippet,UgyQ9p9CXcNPNsCtgAx4AaABAg,100,,plainText
snippet,UgxrTiPgcBn94KtnFI14AaABAg,100,,plainText
snippet,UgwZ2IMEPqD_tKQhk094AaABAg,100,,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJZ2dHQUFTQlFpSElCZ0FFZ1VJblNBWUFSSUZDSWtnR0FBU0JRaW9JQmdBSWcwS0N3aXNfYUxPQmhDNGw0OTQ=,plainText
snippet,UgxU59sh6BWoXCuKYRZ4AaABAg,100,,plainText
snippet,UgyGbKXnIxZzjO-xReV4AaABAg,100,,plainText
snippet,Ugylu_LFlpyHN72pHct4AaABAg,100,,plainText
snippet,UgwIOHZJHftH0VcD_Sp4AaABAg,100,,plainText
snippet,Ugyjl6MYYQLilmNRRJZ4AaABAg,100,,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNKMGdHQUVTQlFpSUlCZ0FFZ1VJaHlBWUFCSUZDS2dnR0FBU0JRaUpJQmdBSWc0S0RBaU00cHZPQmhEQXNNei1BUQ==,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJZ2dHQUFTQlFpZElCZ0JFZ1VJaHlBWUFCSUZDSWtnR0FBU0JRaW9JQmdBSWc0S0RBanFuWnJPQmhEUWh1dUVBUQ==,plainText
snippet,UgyGYECGpjTo2kZCL7V4AaABAg,100,,plainText
snippet,UgyHtudHRZs8zPcOUGZ4AaABAg,100,,plainText
snippet,Ugwf2rftY89kqceVkvV4AaABAg,100,,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJa2dHQUFTQlFpSElCZ0FFZ1VJaUNBWUFCSUZDSjBnR0FFU0JRaW9JQmdBSWc0S0RBaXk0cGJPQmhEb180YS1BZw==,plainText
snippet,Ugyh7cjyqxqs8JXgboV4AaABAg,100,,plainText
snippet,Ugysw30i2u9YllWcr0F4AaABAg,100,,plainText
snippet,UgwLeHczPDz9dJIn7ah4AaABAg,100,,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNKMGdHQUVTQlFpSElCZ0FFZ1VJaVNBWUFCSUZDSWdnR0FBU0JRaW9JQmdBSWc0S0RBakMzcFRPQmhEZ3lvbUVBdw==,plainText
snippet,UgyKFufwUvULaT5y1SF4AaABAg,100,,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJZ2dHQUFTQlFpSElCZ0FFZ1VJblNBWUFSSUZDSWtnR0FBU0JRaW9JQmdBSWc0S0RBamE1WV9PQmhDNGllT2pBUQ==,plainText
snippet,UgywEfxF0yXHv0szsO14AaABAg,100,,plainText
"snippet,replies",h1rX5O2-cBw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJa2dHQUFTQlFpZElCZ0JFZ1VJaUNBWUFCSUZDSWNnR0FBU0JRaW9JQmdBSWcwS0N3aVpnNGJPQmhEd3gtQjI=,plainText
